date,portfolio,excess_return,factor_model,fitted_value,residual
1932-11-30 23:59:59.999999999,BIG HiBM,-0.311311,ff3,-0.20482880588566715,-0.10648219411433285
1932-12-31 23:59:59.999999999,BIG HiBM,0.15043800000000002,ff3,-0.012988897960419528,0.16342689796041954
1933-01-31 23:59:59.999999999,BIG HiBM,0.149433,ff3,0.07625570236052087,0.07317729763947914
1933-02-28 23:59:59.999999999,BIG HiBM,-0.243602,ff3,-0.2068087491064476,-0.036793250893552426
1933-03-31 23:59:59.999999999,BIG HiBM,0.074869,ff3,0.09984996898023002,-0.024980968980230014
1933-04-30 23:59:59.999999999,BIG HiBM,0.519,ff3,0.6507114411967089,-0.13171144119670886
1933-05-31 23:59:59.999999999,BIG HiBM,0.2496,ff3,0.3850914100170869,-0.13549141001708692
1933-06-30 23:59:59.999999999,BIG HiBM,0.047167999999999995,ff3,0.12374297363932768,-0.07657497363932769
1933-07-31 23:59:59.999999999,BIG HiBM,-0.076076,ff3,-0.08062655307770536,0.004550553077705355
1933-08-31 23:59:59.999999999,BIG HiBM,0.23625000000000002,ff3,0.1776669802671131,0.058583019732886904
1933-09-30 23:59:59.999999999,BIG HiBM,-0.272796,ff3,-0.24274491293247652,-0.030051087067523463
1933-10-31 23:59:59.999999999,BIG HiBM,-0.191624,ff3,-0.18445771091873095,-0.007166289081269039
1933-11-30 23:59:59.999999999,BIG HiBM,0.09135399999999999,ff3,0.14727521651372927,-0.05592121651372928
1933-12-31 23:59:59.999999999,BIG HiBM,0.07900299999999999,ff3,-0.000591843467835345,0.07959484346783534
1934-01-31 23:59:59.999999999,BIG HiBM,0.37862999999999997,ff3,0.2891276712157392,0.08950232878426079
1934-02-28 23:59:59.999999999,BIG HiBM,-0.054039,ff3,-0.01982619319908133,-0.03421280680091866
1934-03-31 23:59:59.999999999,BIG HiBM,0.0051790000000000004,ff3,-0.029889403081149755,0.03506840308114976
1934-04-30 23:59:59.999999999,BIG HiBM,-0.05770100000000001,ff3,-0.0647512478914728,0.007050247891472787
1934-05-31 23:59:59.999999999,BIG HiBM,-0.188082,ff3,-0.14537405288047875,-0.04270794711952125
1934-06-30 23:59:59.999999999,BIG HiBM,0.048616999999999994,ff3,0.004920958810381015,0.04369604118961898
1934-07-31 23:59:59.999999999,BIG HiBM,-0.30852999999999997,ff3,-0.22737980055161694,-0.08115019944838303
1934-08-31 23:59:59.999999999,BIG HiBM,0.08528399999999998,ff3,0.05775826293682181,0.027525737063178173
1934-09-30 23:59:59.999999999,BIG HiBM,0.023632000000000004,ff3,-0.01439707716539755,0.03802907716539755
1934-10-31 23:59:59.999999999,BIG HiBM,-0.072539,ff3,-0.07274498866293484,0.0002059886629348362
1934-11-30 23:59:59.999999999,BIG HiBM,0.03664799999999999,ff3,0.0655859175306454,-0.028937917530645403
1934-12-31 23:59:59.999999999,BIG HiBM,-0.042997,ff3,-0.03357523139684938,-0.009421768603150624
1935-01-31 23:59:59.999999999,BIG HiBM,-0.14044,ff3,-0.06134458249598602,-0.079095417504014
1935-02-28 23:59:59.999999999,BIG HiBM,-0.138048,ff3,-0.09968791089740299,-0.038360089102597014
1935-03-31 23:59:59.999999999,BIG HiBM,-0.07119,ff3,-0.09051756383255483,0.019327563832554823
1935-04-30 23:59:59.999999999,BIG HiBM,0.150917,ff3,0.1506795558356012,0.00023744416439880345
1935-05-31 23:59:59.999999999,BIG HiBM,0.07387099999999999,ff3,0.068001211310905,0.00586978868909499
1935-06-30 23:59:59.999999999,BIG HiBM,0.171231,ff3,0.05653706318893734,0.11469393681106266
1935-07-31 23:59:59.999999999,BIG HiBM,0.10699199999999999,ff3,0.14970053410346765,-0.04270853410346766
1935-08-31 23:59:59.999999999,BIG HiBM,0.05297,ff3,0.0836267848249102,-0.030656784824910202
1935-09-30 23:59:59.999999999,BIG HiBM,0.006784,ff3,-0.014101201677284809,0.02088520167728481
1935-10-31 23:59:59.999999999,BIG HiBM,0.062152,ff3,0.05399966462348792,0.008152335376512082
1935-11-30 23:59:59.999999999,BIG HiBM,0.199386,ff3,0.17055560981141699,0.02883039018858302
1935-12-31 23:59:59.999999999,BIG HiBM,0.085721,ff3,0.05999436182987852,0.025726638170121482
1936-01-31 23:59:59.999999999,BIG HiBM,0.184038,ff3,0.1805028220178992,0.003535177982100818
1936-02-29 23:59:59.999999999,BIG HiBM,0.029728,ff3,0.06957554740821162,-0.039847547408211614
1936-03-31 23:59:59.999999999,BIG HiBM,-0.033927,ff3,-0.007189302811292396,-0.026737697188707603
1936-04-30 23:59:59.999999999,BIG HiBM,-0.085798,ff3,-0.11156774999405994,0.02576974999405994
1936-05-31 23:59:59.999999999,BIG HiBM,0.068314,ff3,0.08351958261800513,-0.015205582618005128
1936-06-30 23:59:59.999999999,BIG HiBM,0.021223,ff3,0.019295970998307876,0.0019270290016921224
1936-07-31 23:59:59.999999999,BIG HiBM,0.097728,ff3,0.10058587949107947,-0.0028578794910794764
1936-08-31 23:59:59.999999999,BIG HiBM,0.037127,ff3,0.046883055258594306,-0.009756055258594305
1936-09-30 23:59:59.999999999,BIG HiBM,-0.006062,ff3,0.014677805217924316,-0.020739805217924318
1936-10-31 23:59:59.999999999,BIG HiBM,0.053326,ff3,0.11019401345875227,-0.05686801345875227
1936-11-30 23:59:59.999999999,BIG HiBM,-0.034124,ff3,0.011843242073033873,-0.045967242073033876
1936-12-31 23:59:59.999999999,BIG HiBM,-0.0025819999999999997,ff3,0.03643971082049496,-0.03902171082049496
1937-01-31 23:59:59.999999999,BIG HiBM,0.110469,ff3,0.05904900058738065,0.05141999941261935
1937-02-28 23:59:59.999999999,BIG HiBM,0.09947199999999999,ff3,0.05278101684383069,0.0466909831561693
1937-03-31 23:59:59.999999999,BIG HiBM,0.074449,ff3,0.06721388880098748,0.007235111199012517
1937-04-30 23:59:59.999999999,BIG HiBM,-0.10130899999999998,ff3,-0.11738399444096297,0.016074994440962984
1937-05-31 23:59:59.999999999,BIG HiBM,-0.028166,ff3,-0.04490701523486471,0.016741015234864712
1937-06-30 23:59:59.999999999,BIG HiBM,-0.07738099999999999,ff3,-0.0769182586004638,-0.00046274139953618454
1937-07-31 23:59:59.999999999,BIG HiBM,0.111567,ff3,0.10994237600586122,0.001624623994138777
1937-08-31 23:59:59.999999999,BIG HiBM,-0.081295,ff3,-0.08209989285421414,0.0008048928542141315
1937-09-30 23:59:59.999999999,BIG HiBM,-0.202739,ff3,-0.19719063810569853,-0.005548361894301468
1937-10-31 23:59:59.999999999,BIG HiBM,-0.176806,ff3,-0.13021397759060202,-0.04659202240939797
1937-11-30 23:59:59.999999999,BIG HiBM,-0.08709399999999999,ff3,-0.09235147858805146,0.005257478588051465
1937-12-31 23:59:59.999999999,BIG HiBM,-0.049867,ff3,-0.0455112990931246,-0.004355700906875398
1938-01-31 23:59:59.999999999,BIG HiBM,-0.021417000000000002,ff3,-0.018143614498370517,-0.0032733855016294847
1938-02-28 23:59:59.999999999,BIG HiBM,0.060847,ff3,0.04692744981684313,0.013919550183156867
1938-03-31 23:59:59.999999999,BIG HiBM,-0.326431,ff3,-0.3128736142952696,-0.013557385704730418
1938-04-30 23:59:59.999999999,BIG HiBM,0.112314,ff3,0.16399861892304105,-0.05168461892304105
1938-05-31 23:59:59.999999999,BIG HiBM,-0.043041,ff3,-0.045921067617671174,0.002880067617671171
1938-06-30 23:59:59.999999999,BIG HiBM,0.330816,ff3,0.27696258669872376,0.05385341330127624
1938-07-31 23:59:59.999999999,BIG HiBM,0.112585,ff3,0.09773856387655688,0.014846436123443121
1938-08-31 23:59:59.999999999,BIG HiBM,-0.074559,ff3,-0.07726653200272957,0.002707532002729565
1938-09-30 23:59:59.999999999,BIG HiBM,-0.023282999999999998,ff3,-0.005016873815459467,-0.01826612618454053
1938-10-31 23:59:59.999999999,BIG HiBM,0.175264,ff3,0.13201857531761554,0.04324542468238446
1938-11-30 23:59:59.999999999,BIG HiBM,-0.026515999999999998,ff3,-0.030442161498811248,0.00392616149881125
1938-12-31 23:59:59.999999999,BIG HiBM,0.12805,ff3,0.05522324671785471,0.07282675328214529
1939-01-31 23:59:59.999999999,BIG HiBM,-0.130143,ff3,-0.10872477155870827,-0.021418228441291737
1939-02-28 23:59:59.999999999,BIG HiBM,0.08344599999999999,ff3,0.06784867089150735,0.015597329108492639
1939-03-31 23:59:59.999999999,BIG HiBM,-0.245118,ff3,-0.21876139842771383,-0.02635660157228617
1939-04-30 23:59:59.999999999,BIG HiBM,-0.037457,ff3,-0.009136871368656051,-0.028320128631343946
1939-05-31 23:59:59.999999999,BIG HiBM,0.102064,ff3,0.0791263691486476,0.022937630851352406
1939-06-30 23:59:59.999999999,BIG HiBM,-0.139725,ff3,-0.11539008404908976,-0.024334915950910224
1939-07-31 23:59:59.999999999,BIG HiBM,0.165255,ff3,0.11387445354451786,0.05138054645548215
1939-08-31 23:59:59.999999999,BIG HiBM,-0.13952,ff3,-0.09828477455989482,-0.04123522544010519
1939-09-30 23:59:59.999999999,BIG HiBM,0.539351,ff3,0.38449856681139705,0.15485243318860298
1939-10-31 23:59:59.999999999,BIG HiBM,-0.046445999999999994,ff3,-0.05549943590919469,0.009053435909194697
1939-11-30 23:59:59.999999999,BIG HiBM,-0.119047,ff3,-0.1000603994201214,-0.018986600579878596
1939-12-31 23:59:59.999999999,BIG HiBM,0.018858,ff3,-0.010256390545484141,0.02911439054548414
1940-01-31 23:59:59.999999999,BIG HiBM,-0.07185,ff3,-0.037993961914701835,-0.03385603808529816
1940-02-29 23:59:59.999999999,BIG HiBM,0.017851,ff3,0.008105871449668305,0.009745128550331694
1940-03-31 23:59:59.999999999,BIG HiBM,0.028062999999999998,ff3,0.008034177952501689,0.02002882204749831
1940-04-30 23:59:59.999999999,BIG HiBM,-0.018316,ff3,-0.006938446798744242,-0.011377553201255757
1940-05-31 23:59:59.999999999,BIG HiBM,-0.26210100000000003,ff3,-0.2880070001096388,0.025906000109638783
1940-06-30 23:59:59.999999999,BIG HiBM,0.183487,ff3,0.1289442744932944,0.05454272550670561
1940-07-31 23:59:59.999999999,BIG HiBM,0.020554,ff3,0.02674202549460226,-0.006188025494602262
1940-08-31 23:59:59.999999999,BIG HiBM,0.03899400000000001,ff3,0.030071354759115557,0.008922645240884451
1940-09-30 23:59:59.999999999,BIG HiBM,0.034851,ff3,0.010537681607516367,0.024313318392483633
1940-10-31 23:59:59.999999999,BIG HiBM,0.095839,ff3,0.07984016068873209,0.0159988393112679
1940-11-30 23:59:59.999999999,BIG HiBM,-0.072135,ff3,-0.022281384103763936,-0.04985361589623607
1940-12-31 23:59:59.999999999,BIG HiBM,0.023815,ff3,0.0006103656829021496,0.02320463431709785
1941-01-31 23:59:59.999999999,BIG HiBM,-0.0062309999999999996,ff3,-0.014042220982466047,0.0078112209824660475
1941-02-28 23:59:59.999999999,BIG HiBM,0.009916,ff3,-0.007381437794491323,0.017297437794491322
1941-03-31 23:59:59.999999999,BIG HiBM,0.040688999999999996,ff3,0.03848606325291656,0.0022029367470834393
1941-04-30 23:59:59.999999999,BIG HiBM,-0.004859,ff3,-0.02950705843014096,0.02464805843014096
1941-05-31 23:59:59.999999999,BIG HiBM,-0.0035610000000000004,ff3,0.02144593441097902,-0.025006934410979023
1941-06-30 23:59:59.999999999,BIG HiBM,0.019459,ff3,0.07111792314597251,-0.05165892314597251
1941-07-31 23:59:59.999999999,BIG HiBM,0.11185700000000001,ff3,0.1313427334951422,-0.019485733495142182
1941-08-31 23:59:59.999999999,BIG HiBM,-0.05131800000000001,ff3,-0.01400102592311289,-0.03731697407688712
1941-09-30 23:59:59.999999999,BIG HiBM,-0.027226999999999998,ff3,-0.013297393127871367,-0.01392960687212863
1941-10-31 23:59:59.999999999,BIG HiBM,-0.018394999999999998,ff3,-0.04432144870632408,0.025926448706324084
1941-11-30 23:59:59.999999999,BIG HiBM,-0.026879,ff3,-0.029025896935183294,0.0021468969351832942
1941-12-31 23:59:59.999999999,BIG HiBM,-0.06882600000000001,ff3,-0.11415482660118006,0.04532882660118005
1942-01-31 23:59:59.999999999,BIG HiBM,0.138924,ff3,0.09766647734576696,0.041257522654233034
1942-02-28 23:59:59.999999999,BIG HiBM,-0.011014,ff3,-0.04451770656138232,0.033503706561382324
1942-03-31 23:59:59.999999999,BIG HiBM,-0.07196,ff3,-0.08800701200673025,0.016047012006730255
1942-04-30 23:59:59.999999999,BIG HiBM,-0.001894,ff3,-0.03159232742666966,0.02969832742666966
1942-05-31 23:59:59.999999999,BIG HiBM,-0.046784,ff3,0.04638513274026203,-0.09316913274026203
1942-06-30 23:59:59.999999999,BIG HiBM,0.056874999999999995,ff3,0.0359685541403906,0.020906445859609393
1942-07-31 23:59:59.999999999,BIG HiBM,0.078279,ff3,0.06384895270361457,0.014430047296385431
1942-08-31 23:59:59.999999999,BIG HiBM,0.055016,ff3,0.032822456732910774,0.02219354326708923
1942-09-30 23:59:59.999999999,BIG HiBM,0.056391000000000004,ff3,0.05207329830638808,0.004317701693611925
1942-10-31 23:59:59.999999999,BIG HiBM,0.13355999999999998,ff3,0.14060735039511985,-0.007047350395119861
1942-11-30 23:59:59.999999999,BIG HiBM,-0.066754,ff3,-0.04025083139201332,-0.026503168607986675
1942-12-31 23:59:59.999999999,BIG HiBM,0.038109,ff3,0.06790068623891761,-0.029791686238917613
1943-01-31 23:59:59.999999999,BIG HiBM,0.11784900000000001,ff3,0.15171086112652948,-0.033861861126529474
1943-02-28 23:59:59.999999999,BIG HiBM,0.12432800000000001,ff3,0.12886017448602943,-0.004532174486029425
1943-03-31 23:59:59.999999999,BIG HiBM,0.106616,ff3,0.11665581125089684,-0.01003981125089684
1943-04-30 23:59:59.999999999,BIG HiBM,0.039381,ff3,0.06328478063174593,-0.023903780631745933
1943-05-31 23:59:59.999999999,BIG HiBM,0.050845,ff3,0.09229668874933049,-0.04145168874933049
1943-06-30 23:59:59.999999999,BIG HiBM,0.007189,ff3,0.013670864947084818,-0.006481864947084818
1943-07-31 23:59:59.999999999,BIG HiBM,-0.044179,ff3,-0.0767957875931495,0.0326167875931495
1943-08-31 23:59:59.999999999,BIG HiBM,0.011651,ff3,0.009861768865318808,0.001789231134681192
1943-09-30 23:59:59.999999999,BIG HiBM,0.032122,ff3,0.03886747294418031,-0.006745472944180313
1943-10-31 23:59:59.999999999,BIG HiBM,-0.008914,ff3,0.0007079519663619263,-0.009621951966361926
1943-11-30 23:59:59.999999999,BIG HiBM,-0.12911399999999998,ff3,-0.10890915425014619,-0.02020484574985379
1943-12-31 23:59:59.999999999,BIG HiBM,0.078086,ff3,0.097737329397576,-0.019651329397575995
1944-01-31 23:59:59.999999999,BIG HiBM,0.09102,ff3,0.03790992601042497,0.053110073989575034
1944-02-29 23:59:59.999999999,BIG HiBM,0.046716,ff3,0.011280504084670118,0.03543549591532988
1944-03-31 23:59:59.999999999,BIG HiBM,0.050539,ff3,0.05830511696540985,-0.007766116965409853
1944-04-30 23:59:59.999999999,BIG HiBM,-0.012480999999999999,ff3,-0.030224381248316574,0.017743381248316575
1944-05-31 23:59:59.999999999,BIG HiBM,0.06977100000000001,ff3,0.06595635742611405,0.0038146425738859596
1944-06-30 23:59:59.999999999,BIG HiBM,0.05222399999999999,ff3,0.07612281335348159,-0.023898813353481596
1944-07-31 23:59:59.999999999,BIG HiBM,-0.005569,ff3,-0.024185996235426624,0.018616996235426623
1944-08-31 23:59:59.999999999,BIG HiBM,0.000678,ff3,-0.0010304445561703564,0.0017084445561703564
1944-09-30 23:59:59.999999999,BIG HiBM,0.001382,ff3,-0.01405847756403382,0.015440477564033819
1944-10-31 23:59:59.999999999,BIG HiBM,0.007905,ff3,-0.003131430111460131,0.011036430111460133
1944-11-30 23:59:59.999999999,BIG HiBM,0.038594,ff3,0.04167100361805006,-0.0030770036180500573
1944-12-31 23:59:59.999999999,BIG HiBM,0.11813199999999999,ff3,0.10116863929338281,0.016963360706617178
1945-01-31 23:59:59.999999999,BIG HiBM,0.011259,ff3,0.02527092721461446,-0.01401192721461446
1945-02-28 23:59:59.999999999,BIG HiBM,0.088303,ff3,0.11344251013047604,-0.025139510130476037
1945-03-31 23:59:59.999999999,BIG HiBM,-0.036965,ff3,-0.06091404907805835,0.02394904907805835
1945-04-30 23:59:59.999999999,BIG HiBM,0.110084,ff3,0.12037555093351124,-0.010291550933511237
1945-05-31 23:59:59.999999999,BIG HiBM,0.015119,ff3,0.020017737365964686,-0.004898737365964686
1945-06-30 23:59:59.999999999,BIG HiBM,0.020550000000000002,ff3,0.041008496716649336,-0.020458496716649333
1945-07-31 23:59:59.999999999,BIG HiBM,-0.045628,ff3,-0.05230938358517988,0.006681383585179876
1945-08-31 23:59:59.999999999,BIG HiBM,0.025978,ff3,0.025372298452035452,0.0006057015479645489
1945-09-30 23:59:59.999999999,BIG HiBM,0.057515000000000004,ff3,0.056546057814832906,0.0009689421851670973
1945-10-31 23:59:59.999999999,BIG HiBM,0.042950999999999996,ff3,0.062054360737219,-0.019103360737219
1945-11-30 23:59:59.999999999,BIG HiBM,0.091332,ff3,0.09924076394270034,-0.007908763942700348
1945-12-31 23:59:59.999999999,BIG HiBM,-0.010665,ff3,-0.014647888790065997,0.003982888790065997
1946-01-31 23:59:59.999999999,BIG HiBM,0.078069,ff3,0.08877829152763611,-0.010709291527636111
1946-02-28 23:59:59.999999999,BIG HiBM,-0.07666999999999999,ff3,-0.0820159462167287,0.005345946216728709
1946-03-31 23:59:59.999999999,BIG HiBM,0.037961999999999996,ff3,0.06337903572684637,-0.02541703572684638
1946-04-30 23:59:59.999999999,BIG HiBM,0.018682999999999998,ff3,0.04929906672452178,-0.03061606672452178
1946-05-31 23:59:59.999999999,BIG HiBM,0.056956999999999994,ff3,0.053532584991085944,0.00342441500891405
1946-06-30 23:59:59.999999999,BIG HiBM,-0.028047000000000002,ff3,-0.05047300418172934,0.02242600418172934
1946-07-31 23:59:59.999999999,BIG HiBM,-0.025411,ff3,-0.03006997031235926,0.004658970312359262
1946-08-31 23:59:59.999999999,BIG HiBM,-0.067826,ff3,-0.06908011462067266,0.0012541146206726667
1946-09-30 23:59:59.999999999,BIG HiBM,-0.131188,ff3,-0.13468919596295476,0.003501195962954756
1946-10-31 23:59:59.999999999,BIG HiBM,0.009536000000000001,ff3,0.015545846618136128,-0.006009846618136127
1946-11-30 23:59:59.999999999,BIG HiBM,-0.007445,ff3,0.013882515959311576,-0.021327515959311576
1946-12-31 23:59:59.999999999,BIG HiBM,0.036266999999999994,ff3,0.04274241173886714,-0.006475411738867148
1947-01-31 23:59:59.999999999,BIG HiBM,0.013559,ff3,0.0025407927030860816,0.01101820729691392
1947-02-28 23:59:59.999999999,BIG HiBM,-0.025422,ff3,-0.014073201882525262,-0.011348798117474738
1947-03-31 23:59:59.999999999,BIG HiBM,-0.021938000000000003,ff3,-0.013054285059834893,-0.00888371494016511
1947-04-30 23:59:59.999999999,BIG HiBM,-0.039271,ff3,-0.04397920584082494,0.0047082058408249375
1947-05-31 23:59:59.999999999,BIG HiBM,-0.021485,ff3,-0.005099649038534578,-0.01638535096146542
1947-06-30 23:59:59.999999999,BIG HiBM,0.043483,ff3,0.0547650256746353,-0.0112820256746353
1947-07-31 23:59:59.999999999,BIG HiBM,0.072216,ff3,0.07232118970989929,-0.00010518970989928378
1947-08-31 23:59:59.999999999,BIG HiBM,-0.030082000000000005,ff3,-0.021190246318159894,-0.008891753681840111
